id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
1958,5,1175,SR-5,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1959,5,1178,SR-6 [at least annually],SR-6 Requirement: CSOs must ensure that their supply chain vendors build and test their systems in alignment with NIST SP 800-171 or a commensurate security and compliance framework. CSOs must ensure that vendors are compliant with physical facility access and logical access controls to supplied products.,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1960,5,1181,SR-8-1 [notification of supply chain compromises and results of assessment or audits],SR-8 Requirement: CSOs must ensure and document how they receive notifications from their supply chain vendor of newly discovered vulnerabilities including zero-day vulnerabilities.,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1961,5,1184,SR-10,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1962,5,1185,SR-11,SR-11 Requirement: CSOs must ensure that their supply chain vendors provide authenticity of software and patches and the vendor must have a plan to protect the development pipeline.,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1963,5,1186,SR-11(1),,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1964,5,1187,SR-11(2) [all],,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1965,5,1189,SR-12,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1966,5,1190,GRR-1,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1967,5,1191,GRR-2,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1968,5,1192,GRR-3,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1969,5,1193,GRR-4,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1970,5,1194,GRR-5,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1971,5,1199,GRR-10,,2024-12-23T15:34:55.247468,2024-12-23T15:34:55.247468
1972,4,1,"AC-1 (c)(1) [at least annually]
 AC-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1973,4,2,"AC-2 (h)(1) [twenty-four(24) hours]
 AC-2 (h)(2) [eight(8) hours]
 AC-2 (h)(3) [eight(8) hours]
 AC-2 (j) [monthly for privileged accessed, every six(6) months for non-privileged access]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1974,4,3,AC-2(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1975,4,4,"AC-2(2) [Selection: disables] 
 [Assignment: no more than 24 hours from last use]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1976,4,5,"AC-2(3) [24 hours for user accounts]
 AC-2(3) (d) [thirty-five(35) days] (See additional requirements and guidance.)","AC-2(3) Requirement: The service provider defines the time period for non-user accounts (e.g., accounts associated with devices). The time periods are approved and accepted by the JAB/AO. Where user management is a function of the service, reports of activity of consumer users shall be made available.
 AC-2(3) (d) Requirement: The service provider defines the time period of inactivity for device identifiers.
 Guidance: For DoD clouds, see DoD cloud website for specific DoD requirements that go above and beyond FedRAMP https://public.cyber.mil/dccs/.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1977,4,6,AC-2(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1978,4,7,AC-2(5) [inactivity is anticipated to exceed Fifteen(15) minutes],AC-2(5) Guidance: Should use a shorter timeframe than AC-12.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1979,4,9,AC-2(7),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1980,4,11,AC-2(9) [organization-defined need with justification statement that explains why such accounts are necessary],AC-2(9) Requirement: Required if shared/group accounts are deployed,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1981,4,13,AC-2(11),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1982,4,14,"AC-2(12) (b)[at a minimum, the ISSO and/or similar role within the organization]","AC-2(12) (a) Requirement: Required for privileged accounts.
 AC-2(12) (b) Requirement: Required for privileged accounts.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1983,4,15,AC-2(13)-1 [one(1) hour],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1984,4,16,AC-3,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1985,4,32,AC-4,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1986,4,36,AC-4(4)-1 [intrusion detection mechanisms],AC-4(4) Requirement: The service provider must support Agency requirements to comply with M-21-31 (https://www.whitehouse.gov/wp-content/uploads/2021/08/M-21-31-Improving-the-Federal-Governments-Investigative-and-Remediation-Capabilities-Related-to-Cybersecurity-Incidents.pdf) and M-22-9 (https://www.whitehouse.gov/wp-content/uploads/2022/01/M-22-9.pdf).,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1987,4,53,,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1988,4,65,AC-5,AC-5 Guidance: CSPs have the option to provide a separation of duties matrix as an attachment to the SSP.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1989,4,66,AC-6,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1990,4,67,"AC-6(1) (a) [all functions not publicly accessible]
 AC-6(1) (b) [all security-relevant information not publicly available]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1991,4,68,AC-6(2) [all security functions],"AC-6(2) Guidance: Examples of security functions include but are not limited to: establishing system accounts, configuring access authorizations (i.e., permissions, privileges), setting events to be audited, and setting intrusion detection parameters, system programming, system and security administration, other privileged functions.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1992,4,69,AC-6(3)-1 [all privileged commands],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1993,4,71,AC-6(5),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1994,4,73,"AC-6(7) (a)-1 [at a minimum, annually]
 AC-6(7) (a)-2 [all users with privileges]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1995,4,74,AC-6(8) [any software except software explicitly documented],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1996,4,77,AC-7,AC-7 Requirement: In alignment with NIST SP 800-63B,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
1997,10,1302,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
1998,10,1239,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
1999,4,82,"AC-8 (a) [see additional Requirements and Guidance]
 AC-8 (c)(1) [see additional Requirements and Guidance]","AC-8 Requirement: The service provider shall determine elements of the cloud environment that require the System Use Notification control. The elements of the cloud environment that require System Use Notification are approved and accepted by the JAB/AO. 
 
 Requirement: The service provider shall determine how System Use Notification is going to be verified and provide appropriate periodicity of the check. The System Use Notification verification and periodicity are approved and accepted by the JAB/AO.
 
 Requirement: If not performed as part of a Configuration Baseline check, then there must be documented agreement on how to provide results of verification and the necessary periodicity of the verification by the service provider. The documented agreement on how to provide verification of the results are approved and accepted by the JAB/AO.
 
 Guidance: If performed as part of a Configuration Baseline check, then the % of items requiring setting that are checked and that pass (or fail) check can be provided.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2000,4,88,AC-10-2 [three(3) sessions for privileged access and two(2) sessions for non-privileged access],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2001,4,89,AC-11 (a) [fifteen(15) minutes]; requiring the user to initiate a device lock before leaving the system unattended,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2002,4,90,AC-11(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2003,4,91,AC-12,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2004,4,96,AC-14,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2005,4,110,AC-17,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2006,4,111,AC-17(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2007,4,112,AC-17(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2008,4,113,AC-17(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2009,4,114,AC-17(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2010,4,121,AC-18,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2011,4,122,AC-18(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2012,4,124,AC-18(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2013,4,125,AC-18(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2014,4,126,AC-18(5),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2015,4,127,AC-19,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2016,4,132,AC-19(5),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2017,4,133,AC-20,"AC-20 Guidance: The interrelated controls of AC-20, CA-3, and SA-9 should be differentiated as follows:
 AC-20 describes system access to and from external systems.
 CA-3 describes documentation of an agreement between the respective system owners when data is exchanged between the CSO and an external system.
 SA-9 describes the responsibilities of external system owners. These responsibilities would typically be captured in the agreement required by CA-3.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2018,4,134,AC-20(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2019,4,135,AC-20(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2020,4,139,AC-21,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2021,4,142,AC-22 (d) [at least quarterly],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2022,4,148,"AT-1 (c)(1) [at least annually]
 AT-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2023,4,149,"AT-2 (a)(1) [at least annually]
 AT-2 (c) [at least annually]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2024,4,151,AT-2(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2025,4,152,AT-2(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2026,4,156,"AT-3 (a)(1) [at least annually]
 AT-3 (b) [at least annually]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2027,4,162,AT-4 (b) [five(5) years or 5 years after completion of a specific training program],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2028,4,165,"AU-1 (c)(1) [at least annually]
 AU-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2029,4,166,"AU-2 (a) [successful and unsuccessful account logon events, account management events, object access, policy change, privilege functions, process tracking, and system events. For Web applications: all administrator activity, authentication checks, authorization checks, data deletions, data access, data changes, and permission changes]
 AU-2 (c) [organization-defined subset of the auditable events defined in AU-2a to be audited continually for each identified event].
 AU-2 (e) [annually and whenever there is a change in the threat environment]","AU-2 Requirement: Coordination between service provider and consumer shall be documented and accepted by the JAB/AO.
 AU-2 (e) Guidance: Annually or whenever changes in the threat environment are communicated to the service provider by the JAB/AO.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2030,4,171,AU-3,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2031,4,172,"AU-3(1) [session, connection, transaction, or activity duration; for client-server transactions, the number of bytes received and bytes sent; additional informational messages to diagnose or identify the event; characteristics that describe or identify the object or resource being acted upon; individual identities of group account users; full-text of privileged commands]","AU-3(1) Guidance: For client-server transactions, the number of bytes sent and received gives bidirectional transfer information that can be helpful during an investigation or inquiry.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2032,4,175,AU-4,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2033,4,177,AU-5 (b) [overwrite oldest record],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2034,4,178,"AU-5(1)-3 [75%, or one month before expected negative impact]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2035,4,179,"AU-5(2)-1 [real-time] 
 AU-5(2)-2 [service provider personnel with authority to address failed audit events] 
 AU-5(2)-3 [audit failure events requiring real-time alerts, as defined by organization audit policy].",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2036,4,183,AU-6 (a)-1 [at least weekly],"AU-6 Requirement: Coordination between service provider and consumer shall be documented and accepted by the JAB/AO. In multi-tenant environments, capability and means for providing review, analysis, and reporting to consumer for data pertaining to consumer shall be documented.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2037,4,184,AU-6(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2038,4,186,AU-6(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2039,4,187,AU-6(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2040,4,188,AU-6(5) [Selection (one or more): vulnerability scanning information; performance data; information system monitoring information; penetration test data; [Organization -defined data/information collected from other sources]],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2041,4,189,AU-6(6),AU-6(6) Requirement: Coordination between service provider and consumer shall be documented and accepted by the JAB/AO.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2042,4,190,AU-6(7) [information system process; role; user],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2043,4,194,AU-7,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2044,4,195,AU-7(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2045,4,197,AU-8 (b) [one second granularity of time measurement],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2046,4,200,AU-9,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2047,4,202,AU-9(2) [at least weekly],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2048,4,360,CP-7(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2049,4,579,PE-6 (b)-1 [at least monthly],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2050,10,1240,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
2051,10,1220,,,2025-01-30T13:06:46.988414,2025-01-30T13:06:46.988414
2052,4,208,"AU-10 [minimum actions including the addition, modification, deletion, approval, sending, or receiving of data]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2053,4,214,AU-11 [a time period in compliance with M-21-31],"AU-11 Requirement: The service provider retains audit records on-line for at least ninety days and further preserves audit records off-line for a period that is in accordance with NARA requirements. 
 AU-11 Requirement: The service provider must support Agency requirements to comply with M-21-31 (https://www.whitehouse.gov/wp-content/uploads/2021/08/M-21-31-Improving-the-Federal-Governments-Investigative-and-Remediation-Capabilities-Related-to-Cybersecurity-Incidents.pdf)
 AU-11 Guidance: The service provider is encouraged to align with M-21-31 where possible",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2054,4,216,AU-12 (a) [all information system and network components where audit capability is deployed/available],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2055,4,217,"AU-12(1)-1 [all network, data storage, and computing devices]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2056,4,219,"AU-12(3)-1 [service provider-defined individuals or roles with audit configuration responsibilities] 
 AU-12(3)-2 [all network, data storage, and computing devices]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2057,4,234,"CA-1 (c)(1) [at least annually]
 CA-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2058,4,235,"CA-2 (d) [at least annually] 
 CA-2 (f) [individuals or roles to include FedRAMP PMO]",CA-2 Guidance: Reference FedRAMP Annual Assessment Guidance.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2059,4,236,,"CA-2(1) Requirement: For JAB Authorization, must use an accredited 3PAO.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2060,4,237,CA-2(2) [at least annually],"CA-2(2) Requirement: To include 'announced', 'vulnerability scanning'",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2061,4,238,"CA-2(3)-1 [any FedRAMP Accredited 3PAO]
 CA-2(3)-3 [the conditions of the JAB/AO in the FedRAMP Repository]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2062,4,239,CA-3 (c) [at least annually and on input from JAB/AO],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2063,4,245,CA-3(6),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2064,4,248,CA-5 (b) [at least monthly],"CA-5 Requirement: POA&Ms must be provided at least monthly.
 CA-5 Guidance: Reference FedRAMP-POAM-Template",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2065,4,250,CA-6 (e) [in accordance with OMB A-130 requirements or when a significant change occurs],"CA-6 (e) Guidance: Significant change is defined in NIST Special Publication 800-37 Revision 2, Appendix F and according to FedRAMP Significant Change Policies and Procedures. The service provider describes the types of changes to the information system or the environment of operations that would impact the risk posture. The types of changes are approved and accepted by the JAB/AO.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2066,4,253,CA-7 (g)-1 [to include JAB/AO],"CA-7 Requirement: Operating System, Database, Web Application, Container, and Service Configuration Scans: at least monthly. All scans performed by Independent Assessor: at least annually.
 CA-7 Requirement: CSOs with more than one agency ATO must implement a collaborative Continuous Monitoring (ConMon) approach described in the FedRAMP Guide for Multi-Agency Continuous Monitoring. This requirement applies to CSOs authorized via the Agency path as each agency customer is responsible for performing ConMon oversight. It does not apply to CSOs authorized via the JAB path because the JAB performs ConMon oversight.
 CA-7 Guidance: FedRAMP does not provide a template for the Continuous Monitoring Plan. CSPs should reference the FedRAMP Continuous Monitoring Strategy Guide when developing the Continuous Monitoring Plan.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2067,4,254,CA-7(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2068,4,257,CA-7(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2069,4,260,CA-8-1 [at least annually],CA-8 Guidance: Reference the FedRAMP Penetration Test Guidance.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2070,4,261,CA-8(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2071,4,262,CA-8(2),"CA-8(2) Guidance: See the FedRAMP Documents page> Penetration Test Guidance 
 https://www.FedRAMP.gov/documents/",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2072,4,264,CA-9 (d) [at least annually],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2073,4,266,"CM-1 (c)(1) [at least annually]
 CM-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2074,4,267,"CM-2 (b)(1) [at least annually and when a significant change occurs]
 CM-2 (b)(2) [to include when directed by the JAB]","CM-2 (b)(1) Guidance: Significant change is defined in NIST Special Publication 800-37 Revision 2, Appendix F.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2075,4,269,CM-2(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2076,4,270,CM-2(3) [organization-defined number of previous versions of baseline configurations of the previously approved baseline configuration of IS components],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2077,4,274,CM-2(7),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2078,4,275,CM-3,"CM-3 Requirement: The service provider establishes a central means of communicating major changes to or developments in the information system or environment of operations that may affect its services to the federal government and associated service consumers (e.g., electronic bulletin board, web status page). The means of communication are approved and accepted by the JAB/AO.
 CM-3 (e) Guidance: In accordance with record retention policies and procedures.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2079,4,276,"CM-3(1) (c) [organization agreed upon time period] 
 CM-3(1) (f) [organization defined configuration management approval authorities]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2080,4,277,CM-3(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2081,4,279,CM-3(4)-2 [Configuration control board (CCB) or similar (as defined in CM-3)],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2082,4,281,CM-3(6) All security safeguards that rely on cryptography,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2083,4,284,CM-4,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2084,4,285,CM-4(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2085,4,286,CM-4(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2086,4,287,CM-5,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2087,4,288,CM-5(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2088,4,292,CM-5(5) (b) [at least quarterly],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2089,4,363,CP-8,CP-8 Requirement: The service provider defines a time period consistent with the recovery time objectives and business impact analysis.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2090,4,364,CP-8(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2091,4,365,CP-8(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2092,4,366,CP-8(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2093,4,367,CP-8(4) (c) [annually],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2094,4,451,IA-12,"IA-12 Additional FedRAMP Requirements and Guidance:
 Guidance: In accordance with NIST SP 800-63A Enrollment and Identity Proofing",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2095,4,453,IA-12(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2096,4,454,IA-12(3),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2097,4,455,IA-12(4),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2098,4,456,IA-12(5),"IA-12(5) Additional FedRAMP Requirements and Guidance:
 Guidance: In accordance with NIST SP 800-63A Enrollment and Identity Proofing",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2099,4,458,"IR-1 (c)(1) [at least annually]
 IR-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2100,4,295,CM-6,"CM-6 (a) Requirement 1: The service provider shall use the DoD STIGs to establish configuration settings; Center for Internet Security up to Level 2 (CIS Level 2) guidelines shall be used if STIGs are not available; Custom baselines shall be used if CIS is not available.
 CM-6 (a) Requirement 2: The service provider shall ensure that checklists for configuration settings are Security Content Automation Protocol (SCAP) validated or SCAP compatible (if validated checklists are not available).
 
 CM-6 Guidance: Compliance checks are used to evaluate configuration settings and provide general insight into the overall effectiveness of configuration management activities. CSPs and 3PAOs typically combine compliance check findings into a single CM-6 finding, which is acceptable. However, for initial assessments, annual assessments, and significant change requests, FedRAMP requires a clear understanding, on a per-control basis, where risks exist. Therefore, 3PAOs must also analyze compliance check findings as part of the controls assessment. Where a direct mapping exists, the 3PAO must document additional findings per control in the corresponding SAR Risk Exposure Table (RET), which are then documented in the CSP’s Plan of Action and Milestones (POA&M). This will likely result in the details of individual control findings overlapping with those in the combined CM-6 finding, which is acceptable.
 During monthly continuous monitoring, new findings from CSP compliance checks may be combined into a single CM-6 POA&M item. CSPs are not required to map the findings to specific controls because controls are only assessed during initial assessments, annual assessments, and significant change requests.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2101,4,296,CM-6(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2102,4,297,CM-6(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2103,4,300,CM-7,"CM-7 (b) Requirement: The service provider shall use Security guidelines (See CM-6) to establish list of prohibited or restricted functions, ports, protocols, and/or services or establishes its own list of prohibited or restricted functions, ports, protocols, and/or services if STIGs or CIS is not available.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2104,4,301,CM-7(1) (a) [at least annually],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2105,4,302,CM-7(2),CM-7(2) Guidance: This control refers to software deployment by CSP personnel into the production environment. The control requires a policy that states conditions for deploying software. This control shall be implemented in a technical manner on the information system to only allow programs to run that adhere to the policy (i.e. allow-listing). This control is not to be based off of strictly written policy on what is allowed or not allowed to run.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2106,4,305,CM-7(5) (c) [at least quarterly or when there is a change],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2107,4,310,CM-8 (b) [at least monthly],CM-8 Requirement: must be provided at least monthly or when there is a change.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2108,4,311,CM-8(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2109,4,312,CM-8(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2110,4,313,"CM-8(3) (a)-1 [automated mechanisms with a maximum five-minute delay in detection.] 
 CM-8(3) (a)-2 [continuously]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2111,4,314,CM-8(4) [position and role],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2112,4,320,CM-9,"CM-9 Guidance: FedRAMP does not provide a template for the Configuration Management Plan. However, NIST SP 800-128, Guide for Security-Focused Configuration Management of Information Systems, provides guidelines for the implementation of CM controls as well as a sample CMP outline in Appendix D of the Guide",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2113,4,322,CM-10,,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2114,4,324,CM-11 (c) [Continuously (via CM-7(5))],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2115,4,328,CM-12,CM-12 Requirement: According to FedRAMP Authorization Boundary Guidance,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2116,4,329,CM-12(1)-1: [Federal data and system data that must be protected at the High or Moderate impact levels],CM-12(1) Requirement: According to FedRAMP Authorization Boundary Guidance.,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2117,4,331,CM-14,"CM-14 Guidance: If digital signatures/certificates are unavailable, alternative cryptographic integrity checks (hashes, self-signed certs, etc.) can be utilized.",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2118,4,332,"CP-1 (c)(1) [at least annually]
 CP-1 (c)(2) [at least annually] [significant changes]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2119,4,333,CP-2 (d) [at least annually],"CP-2 Requirement: For JAB authorizations the contingency lists include designated FedRAMP personnel.
 
 CP-2 Requirement: CSPs must use the FedRAMP Information System Contingency Plan (ISCP) Template (available on the fedramp.gov: https://www.fedramp.gov/assets/resources/templates/SSP-A06-FedRAMP-ISCP-Template.docx).",2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2120,4,334,CP-2(1),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2121,4,335,CP-2(2),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2122,4,336,"CP-2(3)-1 [all]
 CP-2(3)-2 [time period defined in service provider and organization SLA]",,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2123,4,338,CP-2(5) [essential],,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
2124,4,341,CP-2(8),,2024-12-23T15:35:38.346775,2024-12-23T15:35:38.346775
